license,address,name,Localitat,Municipi,Estat,Inici activitat
ETV/7368,"Carrer ES PINS, 1. 07195 Galilea, PUIGPUNYENT, Mallorca",ES SERRAL,Galilea,PUIGPUNYENT,Alta,26/09/2016
ETV/7369,"Carrer CARLES I, 26. 07680 Portocristo, MANACOR, Mallorca",DOLCE FARNIENTE,Portocristo,MANACOR,Alta,15/09/2016
ETV/737,"POLÍGON 13, PARCEL·LES 514 I 515, 07630 CAMPOS (Mallorca), Illes Balears",CASA ES FIGUERAL,Campos,CAMPOS,Alta,27/08/2007
ETV/7371,"Avinguda DEL LLORER, 126. 07579 -, ARTÀ, Mallorca",CASA MIQUEL,,ARTÀ,Alta,19/09/2016
ETV/7372,"Polígon  16, PARCELA 454. 07260 PORRERES, Mallorca",SON LLUISO,Porreres,PORRERES,Alta,15/09/2016
ETV/7374,"Carrer FORMENTERA, 15 lletra A. 07458 Can Picafort, SANTA MARGALIDA, Mallorca",VISTA Y MAR,Can Picafort,SANTA MARGALIDA,Alta,15/09/2016
ETV/7375,"Polígon 9 Parcel·la 49. 07010 Establiments Vell, PALMA, Mallorca",SIN DENOMINACION,Establiments Vell,PALMA,Alta,19/09/2016
ETV/7376,"SALUT, 66. -, -",VILLA OASIS,Palma,PALMA,Alta,08/09/2016
ETV/7379,"Carrer DE SALJUB, 25 lletra A. 07650 SANTANYÍ, Mallorca",RESPIRO,Santanyí,SANTANYÍ,Alta,19/09/2016
ETV/738,"POLÍGON 31, PARCEL·LA 127 FELANITX (Mallorca), Illes Balears",SES OLIVERES,Felanitx,FELANITX,Alta,27/08/2007
ETV/7380,"Polígon 5 Parcel·la 134. 07300 INCA, Mallorca",CEL I SOL,Inca,INCA,Alta,16/09/2016
ETV/7381,"Carrer DE SALJUB, 25 lletra C. 07650 SANTANYÍ, Mallorca",LIGERA,Santanyí,SANTANYÍ,Alta,19/09/2016
ETV/7382,"Predi SON VERI - POL. 3 PARC. 139, S/N. 07170 VALLDEMOSSA, Mallorca",SON VERI,Valldemossa,VALLDEMOSSA,Alta,16/09/2016
ETV/7383,"Polígon 2 PARCELA 4. 07640 Salines (Les), SES SALINES, Mallorca",HORT DE CAN RAFALET,Salines (Les),SES SALINES,Alta,19/09/2016
ETV/7384,"CREU DEL SUD, 15 lletra B. -, -",FAMILY AND SEA,Badia Blava,LLUCMAJOR,Alta,19/09/2016
ETV/7386,"Carrer MEXIC, 548. 07459 Son Serra De Marina, SANTA MARGALIDA, Mallorca",VILLA MEXICO,Son Serra De Marina,SANTA MARGALIDA,Alta,15/09/2016
ETV/7387,"Avinguda DE CALA EGOS, 33. 07660 SANTANYÍ, Mallorca",CASA SAMIC,Santanyí,SANTANYÍ,Alta,16/09/2016
ETV/7389,"Polígon 1 Parcel·la 264. 07520 PETRA, Mallorca",LUZ DE LUNA,Petra,PETRA,Alta,15/09/2016
ETV/739,"Carretera BINISSALEM-SENCELLES KM. 5,5 POLÍGON 11, PARCEL·LA 104, S/N. 07350 BINISSALEM, Mallorca",SON LLEDONER,Binissalem,BINISSALEM,Alta,21/08/2007
ETV/7390,"Carrer LLORENÇ DE VILLALONGA, 5. 07638 Salines (Les), SES SALINES, Mallorca",LLORENÇ DE VILLALONGA 5,Salines (Les),SES SALINES,Alta,15/09/2016
ETV/7391,"Polígon 11 Parcel·la 205D. 07369 Biniamar, SELVA, Mallorca",CHALET EL OLIVO,Biniamar,SELVA,Alta,23/09/2016
ETV/7392,"Avinguda ALMADRAVES, 4. 07400 ALCÚDIA, Mallorca",ES BARCARETS,Alcúdia,ALCÚDIA,Alta,15/09/2016
ETV/7393,"Avinguda AMERICA, 33. 07590 Cala Rajada, CAPDEPERA, Mallorca",GUEST HOUSE TAMARELLS TWO STEPS FROM THE SEA,Cala Rajada,CAPDEPERA,Alta,23/09/2016
ETV/7395,"Carrer SANTA ANNA, 1 pis 2. 07400 ALCÚDIA, Mallorca",BELLAVISTA,Alcúdia,ALCÚDIA,Alta,15/09/2016
ETV/7396,"Carrer DE LA CREU, 7. 07349 Orient, BUNYOLA, Mallorca",LA RECTORIA,Orient,BUNYOLA,Alta,20/09/2016
ETV/7397,"Polígon 9 Parcel·la 336. 07240 SANT JOAN, Mallorca",CASES DE SON ROIG,Sant Joan,SANT JOAN,Alta,15/09/2016
ETV/7398,"Polígon 4 Parcel·la 130. 07340 ALARÓ, Mallorca",VILLA SA TEULERA,Alaró,ALARÓ,Alta,15/09/2016
ETV/7399,"Carrer CAP ROIG, 35. 07670 Portocolom, FELANITX, Mallorca",VILLA VARADERO,Portocolom,FELANITX,Alta,15/09/2016
ETV/74,"POLIGON 4  - PARCEL·LA 93, 07460 POLLENÇA (Mallorca), Illes Balears",LHORT TRES CAMES,Pollença,POLLENÇA,Alta,15/06/2007
ETV/740,"POLIGON 1, PARCEL·LA 638, 07460 POLLENÇA (Mallorca), Illes Balears",CAN PUIG,Pollença,POLLENÇA,Alta,21/08/2007
ETV/7400,"Carrer FELANITX, 28. 07650 SANTANYÍ, Mallorca",CARRER FELANITX 28- SIN NOMBRE,Santanyí,SANTANYÍ,Alta,15/09/2016
ETV/7402,"Camí DE SON PUÇA, POLIGONO 19, PARCELA 84, 19 lletra 84. 07570 ARTÀ, Mallorca",SON TERRASA,Artà,ARTÀ,Alta,15/09/2016
ETV/7403,"Polígon 012 Parcel·la 062. 07550 SON SERVERA, Mallorca",SESTEPAR 62,Son Servera,SON SERVERA,Alta,20/09/2016
ETV/7404,"Polígon 1 Parcel·la 113. 07320 SANTA MARIA DEL CAMÍ, Mallorca",ES MIRADOR,Santa Maria Del Camí,SANTA MARIA DEL CAMÍ,Alta,15/09/2016
ETV/7405,"Avinguda MEDITERRANEO, 50. 07639 Estanyol De Migjorn (L), LLUCMAJOR, Mallorca",CAN MAIMO,Estanyol De Migjorn (L),LLUCMAJOR,Alta,15/09/2016
ETV/7406,"Avinguda POLIGONO 3 PARCELA 678, 3 lletra 678. 07460 POLLENÇA, Mallorca",CAN FIOL PETIT,Pollença,POLLENÇA,Alta,15/09/2016
ETV/7407,"Polígon 3 Parcel·la 30. 07519 MARIA DE LA SALUT, Mallorca",ROQUETA 01,Maria De La Salut,MARIA DE LA SALUT,Alta,20/09/2016
ETV/7408,"Polígon 24 Parcel·la 1496. 07500 MANACOR, Mallorca",SA TORRE LLODRA,Manacor,MANACOR,Alta,15/09/2016
ETV/7409,"Polígon 22, PARCELA 166. 07509 Son Macià, MANACOR, Mallorca",SES FIGUERES,Son Macià,MANACOR,Alta,15/09/2016
ETV/741,"POLIGON 6 PARCEL·LA 8, 07460 POLLENÇA (Mallorca), Illes Balears",GALLARDO,Pollença,POLLENÇA,Alta,21/08/2007
ETV/7410,"Polígon  31, PARCELA 1210. 07670 FELANITX, Mallorca",CASA ALSINA,Felanitx,FELANITX,Alta,21/09/2016
ETV/7411,"Polígon 34 Parcel·la 249. 07198 Aranjassa (L), PALMA, Mallorca",ES PUNTIRO 249,Aranjassa (L),PALMA,Alta,20/09/2016
ETV/7412,"Polígon 9 Parcel·la 398. 07430 LLUBÍ, Mallorca",BURGUET,Llubí,LLUBÍ,Alta,21/09/2016
ETV/7413,"Polígon 2 Parcel·la 673. 07300 INCA, Mallorca",CAN TRUJILLO,Inca,INCA,Alta,21/09/2016
ETV/7414,"Carrer URBANIZACION SON BORRAS S/N, sn. 07310 CAMPANET, Mallorca",SON BORRAS,Campanet,CAMPANET,Alta,21/09/2016
ETV/7415,"Polígon 8 Parcel·la 36. 07143 Biniali, SENCELLES, Mallorca",FINCA SES ROTES,Biniali,SENCELLES,Alta,21/09/2016
ETV/7416,"ESTRELLA DE LA MAR, 731. -, -",VILLA PAU,Platja De Muro,MURO,Alta,13/09/2016
ETV/7417,"Carrer ESTRELLA DE LA MAR, 731. 07458 Platja De Muro, MURO, Mallorca",VILLA CUC,Platja De Muro,MURO,Alta,13/09/2016
ETV/7418,"Carrer SAN JOSE, 32. 07015 Costa DEn Blanes, CALVIÀ, Mallorca",FAMILY SEASIDE HOUSE,Costa DEn Blanes,CALVIÀ,Alta,15/09/2016
ETV/7419,"Polígon I, PARCELA 52. 07460 POLLENÇA, Mallorca",FINCA ES COSTE POLLENÇA,Pollença,POLLENÇA,Alta,23/09/2016
ETV/742,"POLIGON 9 PARCEL·LA 301, 07530, Sant Llorenç Del Cardassar (SANT LLORENÇ DES CARDASSAR) (Mallorca), Illes Balears",NA VALENCIA,Sant Llorenç Del Cardassar,SANT LLORENÇ DES CARDASSAR,Alta,21/08/2007
ETV/7420,"Polígon 13, PARC 440. 07630 CAMPOS, Mallorca",CAN PALEA,Campos,CAMPOS,Alta,20/09/2016
ETV/7421,"Polígon 3, PARC 528. 07420 Pobla (La), SA POBLA, Mallorca",VILLA DEL NORD,Pobla (La),SA POBLA,Alta,26/09/2016
ETV/7422,"Carrer SANTIAGO ROSSINYOL, 6. 07469 Cala Sant Vicenç, POLLENÇA, Mallorca",VILLA PEYRO,Cala Sant Vicenç,POLLENÇA,Alta,23/09/2016
ETV/7423,"Avinguda CENTRAL, 20. 07180 Toro (El), CALVIÀ, Mallorca",THE TOWER VILLA,Toro (El),CALVIÀ,Alta,26/09/2016
ETV/7424,"Polígon  1, PARCELA 64. 07518 LLORET DE VISTALEGRE, Mallorca",ES COLOMER PETIT,Lloret De Vistalegre,LLORET DE VISTALEGRE,Alta,21/09/2016
ETV/7425,"Carrer DE LA PERDIU, 8. 07400 ALCÚDIA, Mallorca",VILLA BLAU,Alcúdia,ALCÚDIA,Alta,23/09/2016
ETV/7426,"Carrer ELCANO, 21. 07470 POLLENÇA, Mallorca",ELCANO 21,Port De Pollença,POLLENÇA,Alta,27/09/2016
ETV/7427,"Polígon IV, PARCELA 11. 07579 ARTÀ, Mallorca",FINCA LA DEVESA,Artà,ARTÀ,Alta,23/09/2016
ETV/7428,"Polígon 8 Parcel·la 282. 07580 Cala Gat, CAPDEPERA, Mallorca",FINCA SESTABLIMENT,Cala Gat,CAPDEPERA,Alta,23/09/2016
ETV/7429,"Carrer TAMARELLS, 8. 07579 ARTÀ, Mallorca",CASA SUEÑO,Artà,ARTÀ,Alta,23/09/2016
ETV/7430,"Carrer ANTONI LLABRES I MOREY, 15. 07610 Can Pastilla, PALMA, Mallorca",CASA ANTONIO,Can Pastilla,PALMA,Alta,23/09/2016
ETV/7431,"Carrer NEPTU, 710. 07458 MURO, Mallorca",CAN SERVERA,Platja De Muro,MURO,Alta,26/09/2016
ETV/7432,"Polígon 8 Parcel·la 22. -, -",EL RETIRO,Bunyola,BUNYOLA,Alta,27/09/2016
ETV/7433,"Carrer ROSER VELL, 121. 07460 POLLENÇA, Mallorca",CASA MALLORQUINA,Pollença,POLLENÇA,Alta,23/09/2016
ETV/7434,"Polígon  12, PARCELA 111. 07140 SENCELLES, Mallorca",FINCA ELS ULLASTRES,Sencelles,SENCELLES,Alta,27/09/2016
ETV/7435,"Carrer CALDENTEI, 12. 07181 Portals Nous, CALVIÀ, Mallorca",ESMERALDA BENDINAT,Portals Nous,CALVIÀ,Alta,26/09/2016
ETV/7436,"Carrer DE SANTENA, 5. 07639 Ràpita (La), CAMPOS, Mallorca",CAN HUGUET,Ràpita (La),CAMPOS,Alta,27/09/2016
ETV/7438,"Carrer LLAUD, 22 lletra B. 07609 Badia Gran, LLUCMAJOR, Mallorca",MARIANO Y FERNANDA,Badia Gran,LLUCMAJOR,Alta,26/09/2016
ETV/7439,"Carrer DE SA CARNISSERIA, 2. 07170 VALLDEMOSSA, Mallorca",SILVIA ARIAS MARTINEZ,Valldemossa,VALLDEMOSSA,Alta,26/09/2016
ETV/744,"POLIGON 5 PARCEL·LA 468, S/N. 07400 ALCÚDIA, Mallorca",CAN SOLER,Alcúdia,ALCÚDIA,Alta,27/08/2007
ETV/7440,"Camí BLANC S/N POLG. 9 PARCELA 108, S/N. 07310 CAMPANET, Mallorca",PUIG DEN MIQUELET,Campanet,CAMPANET,Alta,23/09/2016
ETV/7441,"Polígon 24, PARC 1106 A. 07500 MANACOR, Mallorca",CA NA BOIRA,Manacor,MANACOR,Alta,26/09/2016
ETV/7442,"BELGICA, 11. -, -",BELGICA,Alcúdia,ALCÚDIA,Alta,16/08/2016
ETV/7443,"Carrer FALCO, 8. 07400 ALCÚDIA, Mallorca",CASA NIKO,Port DAlcúdia,ALCÚDIA,Alta,30/09/2016
ETV/7444,"Polígon 21, PARCELA 18. 07313 SELVA, Mallorca",CA NA PALOVA DE DALT,Selva,SELVA,Alta,03/10/2016
ETV/7445,"Carrer ESPANYA, 5. 07440 MURO, Mallorca",CAS PADRÍ DE MURO,Muro,MURO,Alta,29/09/2016
ETV/7446,"Carrer TAPIES, 7. 07157 Port DAndratx, ANDRATX, Mallorca",BINIFAT,Port DAndratx,ANDRATX,Alta,29/09/2016
ETV/7447,"Polígon  28, PARCELAS 459-460. 07500 MANACOR, Mallorca",SA CASETA,Manacor,MANACOR,Alta,03/10/2016
ETV/7448,"Avinguda JORN UTZON, 27. 07691 Portopetro, SANTANYÍ, Mallorca",CAN GERONI,Portopetro,SANTANYÍ,Alta,29/09/2016
ETV/7449,"Carrer GERANIS (PARCELA 37A 1), 37. 07689 Estany DEn Mas (L), MANACOR, Mallorca",37 A UNO,Estany DEn Mas (L),MANACOR,Alta,03/10/2016
ETV/745,"Camí SON COLL, S/N. 07360 LLOSETA, Mallorca",SA CASETA DES PADRÍ BIEL,Lloseta,LLOSETA,Alta,21/08/2007
ETV/7450,"Carrer COSTA I LLOBERA, 35. 07460 POLLENÇA, Mallorca",COSTA I LLOBERA 35,Pollença,POLLENÇA,Alta,29/09/2016
ETV/7451,"Carrer CRISTOBAL COLON, 17. 07100 SÓLLER, Mallorca",ES MERCAT,Sóller,SÓLLER,Alta,03/10/2016
ETV/7452,"Camí DE MANRESA, 13 lletra A. Mal Pas - Bonaire, ALCÚDIA, Mallorca",VILLA ALBERTI,Mal Pas - Bonaire,ALCÚDIA,Alta,29/09/2016
ETV/7454,"Polígon 31 Parcel·la 236 lletra 6ª porta 299. 07669 Horta (L), FELANITX, Mallorca",CAN VERITAT VELL,Horta (L),FELANITX,Alta,03/10/2016
ETV/7455,"Polígon 31 Parcel·la 235 lletra 6ª porta 300. 07669 Horta (L), FELANITX, Mallorca",CAN MARINES DES CAMI DES CARRO,Horta (L),FELANITX,Alta,03/10/2016
ETV/7456,"Carrer DEL GARBALLÓ, 26. 07579 Urbanització Betlem, ARTÀ, Mallorca",CASA OLIVELLA,Urbanització Betlem,ARTÀ,Alta,03/10/2016
ETV/7457,"Passeig DRAGONERA, D3. 07579 Urbanització Betlem, ARTÀ, Mallorca",CASA GAÏA,Urbanització Betlem,ARTÀ,Alta,03/10/2016
ETV/7458,"Polígon 11 Parcel·la 95. 07590 Cala Rajada, CAPDEPERA, Mallorca",ES PUIG SEGUER,Cala Rajada,CAPDEPERA,Alta,07/10/2016
ETV/7459,"Carrer SES PESQUERETES, 28. 07580 Provençals, CAPDEPERA, Mallorca",CASA SES PESQUERETES,Provençals,CAPDEPERA,Alta,03/10/2016
ETV/746,"POLIGON 3 PARCEL·LA 389, 07460 POLLENÇA (Mallorca), Illes Balears",CAN TROI,Pollença,POLLENÇA,Alta,21/08/2007
ETV/7460,"Avinguda CRTA. LLUCMAJOR-ALGAIDA KM.3,6. POL. 25 PARC. 312, S/N. 07629 ALGAIDA, Mallorca",SA FONT DE SON REUS,Algaida,ALGAIDA,Alta,03/10/2016
ETV/7461,"Polígon 16 Parcel·la 36. 07680 Portocristo, MANACOR, Mallorca",FINCA LAS PALMERAS,Portocristo,MANACOR,Alta,03/10/2016
ETV/7462,"Polígon 9 Parcel·la 70,71,72. 07450 SANTA MARGALIDA, Mallorca",SON ALEGRE,Santa Margalida,SANTA MARGALIDA,Alta,22/09/2016
ETV/7463,"Carrer PEÑAS, 56. 07680 Portocristo, MANACOR, Mallorca",SES COMES,Portocristo,MANACOR,Alta,05/10/2016
ETV/7464,"Polígon 3 Parcel·la 9. -, -",CAN ALVARO,Pollença,POLLENÇA,Alta,22/09/2016
ETV/7465,"Carrer DE SHOSTAL, 22. 07570 ARTÀ, Mallorca",ES SINDICAT,Artà,ARTÀ,Alta,05/10/2016
ETV/7466,"Carrer PORQUER, 12. 07460 POLLENÇA, Mallorca",TOWNHOUSE CALVARI,Pollença,POLLENÇA,Alta,22/09/2016
ETV/7467,"Carrer BONICO, 60. 07640 Salines (Les), SES SALINES, Mallorca",BONICO 60,Salines (Les),SES SALINES,Alta,30/09/2016
ETV/7468,"Carrer JOSEP PLA, 3. 07400 Mal Pas - Bonaire, ALCÚDIA, Mallorca",ILIUM MARE,Mal Pas - Bonaire,ALCÚDIA,Alta,30/09/2016
ETV/7469,"Carrer FLAMENC, 25. 07610 Platja De Palma, PALMA, Mallorca",VILLA SES FONTANELLES,Platja De Palma,PALMA,Alta,07/10/2016
ETV/747,"Carrer BAIXADA AL PORT, 6. Cala DOr, SANTANYÍ, Mallorca",SESCORPI,Cala DOr,SANTANYÍ,Alta,21/08/2007
ETV/7470,"Polígon 3, PARC 142. 07579 Colònia De Sant Pere, ARTÀ, Mallorca",FINCA CAN PAMBOLI,Colònia De Sant Pere,ARTÀ,Alta,30/09/2016
ETV/7471,"Carrer DES POU FLORIT, 22. 07260 PORRERES, Mallorca",CALIPSO,Porreres,PORRERES,Alta,07/10/2016
ETV/7472,"Polígon 12 Parcel·la 480. -, -",CAS PADRI,Muro,MURO,Alta,07/10/2016
ETV/7473,"Carrer CAP FALCO, 6. 07181 Cala Vinyes, CALVIÀ, Mallorca",CAP FALCO,Cala Vinyes,CALVIÀ,Alta,30/09/2016
ETV/7474,"Polígon  10, PARCELA 133. 07440 MURO, Mallorca",CAN SEGURA,Muro,MURO,Alta,07/10/2016
ETV/7475,"Polígon 9 Parcel·la 40. 07140 SENCELLES, Mallorca",FINCA ANA,Sencelles,SENCELLES,Alta,05/10/2016
ETV/7476,"Carrer JOSEP MARIA LLOMPART, 6 porta 1. 07458 Can Picafort, SANTA MARGALIDA, Mallorca",ANTONIA,Can Picafort,SANTA MARGALIDA,Alta,07/10/2016
ETV/7477,"Carrer LLORENÇ RIBER (SON VERÍ VELL), 2. 07600 LLUCMAJOR, Mallorca",VILLA RIBERA DE SON VERÍ,Llucmajor,LLUCMAJOR,Alta,30/09/2016
ETV/7478,"MONTAURA, 14. -, -",CAN SOLE,Mancor De La Vall,MANCOR DE LA VALL,Alta,07/10/2016
ETV/7479,"Polígon 11 Parcel·la 99. 07369 Biniamar, SELVA, Mallorca",PALMERA BINIAMAR,Biniamar,SELVA,Alta,07/10/2016
ETV/748,"POLIGON 8, PARCEL·LA 53, S/N. 07430 LLUBÍ, Mallorca",SON ROSSINYOL DE CAN CALDÈS,Llubí,LLUBÍ,Alta,21/08/2007
ETV/7480,"Polígon 15 Parcel·la 61,62,63. -, -",NA MIQUELETA,Capdepera,CAPDEPERA,Alta,30/09/2016
ETV/7481,"Carrer DEL GAMBANER, 3. 07400 ALCÚDIA, Mallorca",ES GAMBANER,Alcúdia,ALCÚDIA,Alta,30/09/2016
ETV/7483,"Carrer TONYINA, 9. 07157 Port DAndratx, ANDRATX, Mallorca",TONYINA 9,Port DAndratx,ANDRATX,Alta,22/09/2016
ETV/7484,"Carrer LLUNA, 40. 07450 SANTA MARGALIDA, Mallorca",CA NA PRIMA,Santa Margalida,SANTA MARGALIDA,Alta,07/10/2016
ETV/7485,"DE LA QUARTERA, 7. -, -",MY HOME IS YOUR HOME,Alcúdia,ALCÚDIA,Alta,28/09/2016
ETV/7486,"Carrer VELL MARI, 44. 07589 Provençals, CAPDEPERA, Mallorca",VELL MARI 196,Provençals,CAPDEPERA,Alta,07/10/2016
ETV/7488,"Carrer MOLLET, 4. 07459 Son Serra De Marina, SANTA MARGALIDA, Mallorca",MARIA MAGDALENA GAYA BALLE,Son Serra De Marina,SANTA MARGALIDA,Alta,30/09/2016
ETV/7489,"Polígon 10 - PARCELA 279. 07460 POLLENÇA, Mallorca",BLOSSOM HOUSE,Pollença,POLLENÇA,Alta,22/09/2016
ETV/749,"POLÍGON 9, PARCEL·LA 94, 07470 POLLENÇA (Mallorca), Illes Balears",ANILEN,Port De Pollença,POLLENÇA,Alta,21/08/2007
ETV/7490,"Carrer LLAMPUGA, P-50, P50. 07190 Port Del Canonge (El), BANYALBUFAR, Mallorca",MURTERET,Port Del Canonge (El),BANYALBUFAR,Alta,30/09/2016
ETV/7491,"Polígon 32 PARCELA 8C. 07200 Horta (L), FELANITX, Mallorca",FINCA VALL DOR,Horta (L),FELANITX,Alta,16/09/2016
ETV/7492,"Carrer CADEFET, 5. 07660 SANTANYÍ, Mallorca",SA PALMERA,Santanyí,SANTANYÍ,Alta,16/09/2016
ETV/7493,"Polígon 4 Parcel·la 297. 07100 SÓLLER, Mallorca",CAN BATACH,Sóller,SÓLLER,Alta,16/09/2016
ETV/7494,"Polígon 2 Parcel·la 513. 07460 POLLENÇA, Mallorca",VILLA RECONET-CAS PESCADOR,Pollença,POLLENÇA,Alta,22/09/2016
ETV/7495,"Carrer DES RAFALS - POL. 3 PARC. 459, S/N. 07312 MANCOR DE LA VALL, Mallorca",LOFT SA CASETA,Mancor De La Vall,MANCOR DE LA VALL,Alta,16/09/2016
ETV/7496,"Carrer ES FORTI, 62. 07660 SANTANYÍ, Mallorca",OCALA,Santanyí,SANTANYÍ,Alta,16/09/2016
ETV/7497,"Carrer DEL VERDEROL, 4. 07687 LIllot-Cala Morlanda, MANACOR, Mallorca",CA NOSTRA,LIllot-Cala Morlanda,MANACOR,Alta,22/09/2016
ETV/7498,"Camí DE MANRESA, 11. 07400 ALCÚDIA, Mallorca",SES NINES,Alcúdia,ALCÚDIA,Alta,04/10/2016
ETV/7499,"Carrer JOAQUIN MIR ESQUINA MESTRE PACO, S/N. 07469 Cala Sant Vicenç, POLLENÇA, Mallorca",GRAN VORAMAR - LOS ENCINARES,Cala Sant Vicenç,POLLENÇA,Alta,04/10/2016
ETV/75,"Carrer VOLTOR, 69. 07470 Port De Pollença, POLLENÇA, Mallorca",VILLA TORRANDELL,Port De Pollença,POLLENÇA,Alta,15/06/2007
ETV/750,"POLIGON 2 PARCEL·LA 239, 07570 ARTÀ (Mallorca), Illes Balears",ES COMELLÀ,Artà,ARTÀ,Alta,21/08/2007
ETV/7500,"Polígon 18 PARC. 86 - PEROLA. 07620 LLUCMAJOR, Mallorca",HABITATGE DESTADA TURISTICA A LLUCMAJOR,Llucmajor,LLUCMAJOR,Alta,04/10/2016
ETV/7501,"Polígon 12 PARC. 63. 07350 BINISSALEM, Mallorca",CAN GARRIGA,Binissalem,BINISSALEM,Alta,04/10/2016
ETV/7502,"Carrer PUNTA DELS FERRERS, 15. 07469 Cala Sant Vicenç, POLLENÇA, Mallorca",CAN PACO LA CALA,Cala Sant Vicenç,POLLENÇA,Alta,30/09/2016
ETV/7503,"Camí DE SES COVES DES VICARI, 6. 07650 SANTANYÍ, Mallorca",JUANA M SUREDA VIDAL,Santanyí,SANTANYÍ,Alta,04/10/2016
ETV/7504,"Polígon 10, PARCEL.LA 293. 07460 POLLENÇA, Mallorca",VILLA JOAN,Pollença,POLLENÇA,Alta,28/09/2016
ETV/7505,"Carrer FERRA, 3. 07460 POLLENÇA, Mallorca",CASA NURIA,Pollença,POLLENÇA,Alta,05/10/2016
ETV/7506,"Polígon 7, PARC 139. 07460 POLLENÇA, Mallorca",CAN HUGUET,Pollença,POLLENÇA,Alta,30/09/2016
ETV/7507,"Carrer COANEGRA S/N POLG. 8, PARCELA 283, S/N. 07320 SANTA MARIA DEL CAMÍ, Mallorca",FINCA SON TORRELLA,Santa Maria Del Camí,SANTA MARIA DEL CAMÍ,Alta,11/10/2016
ETV/7508,"Carrer ALGUES, 17. 07609 Tolleric, LLUCMAJOR, Mallorca",SA RUINA,Tolleric,LLUCMAJOR,Alta,11/10/2016
ETV/7509,"Carrer DES POU, 1. Moscari, SELVA, Mallorca",CAN ROSES,Moscari,SELVA,Alta,11/10/2016
ETV/7510,"Carrer ROBERT GRAVES, 34. 07015 PALMA, Mallorca",VIVIENDA SRES SPIELEDER,Palma,PALMA,Alta,04/10/2016
ETV/7511,"Carrer ILLA DESPALMADOR, 47. 07180 Santa Ponça, CALVIÀ, Mallorca",VILLA VISTA,Santa Ponça,CALVIÀ,Alta,04/10/2016
ETV/7512,"FALCO, 11. -, -",VIVIENDA VERONICA GASSO,Pollença,POLLENÇA,Alta,04/10/2016
ETV/7513,"Polígon 10 Parcel·la 403. 07320 SANTA MARIA DEL CAMÍ, Mallorca",CASA MARÍA,Santa Maria Del Camí,SANTA MARIA DEL CAMÍ,Alta,04/10/2016
ETV/7514,"GAVINA, 12. -, -",VIVIENDA GAVINA,Port De Pollença,POLLENÇA,Alta,04/10/2016
ETV/7516,"Carrer BARRACAR ALT, 34. 07520 PETRA, Mallorca",BARRACAR,Petra,PETRA,Alta,04/10/2016
ETV/7517,"Carrer DE LHOSPITAL, 22. 07520 PETRA, Mallorca",PLAZA,Petra,PETRA,Alta,04/10/2016
ETV/7518,"Camí DE SA FIGUERA (POL 4, PARC 414B), 69 lletra A. 07100 SÓLLER, Mallorca",CA NA LLUNA,Sóller,SÓLLER,Alta,06/10/2016
ETV/7519,"Polígon 3, PARC 437. 07500 MANACOR, Mallorca",SA MURTERA,Manacor,MANACOR,Alta,06/10/2016
ETV/752,"Carrer PONENT, 15. 07691 SANTANYÍ, Mallorca",VILLA MULET,Santanyí,SANTANYÍ,Alta,21/08/2007
ETV/7520,"Carrer DALI, 23. 07639 Cala Pi, LLUCMAJOR, Mallorca",VILLA KLARA SOPHIE,Cala Pi,LLUCMAJOR,Alta,10/10/2016
ETV/7521,"Polígon 3 Parcel·la 437. 07500 MANACOR, Mallorca",SA MURTERA,Manacor,MANACOR,Alta,06/10/2016
ETV/7522,"Polígon 13 PARCELA 150. 07157 Port DAndratx, ANDRATX, Mallorca",EDELBERG,Port DAndratx,ANDRATX,Alta,30/09/2016
ETV/7523,"Camí DE SES QUARTERADES, PARAJE SON ROIG, POL 16, PARC 189, 10. 07184 CALVIÀ, Mallorca",CRISTINA SENGER GARCIA,Calvià,CALVIÀ,Alta,06/10/2016
ETV/7524,"DE SES ARTIGUES, POL. 1 PARC. 22, 1 lletra 22. -, -",CAN CORONA,Alaró,ALARÓ,Alta,10/10/2016
ETV/7525,"Carrer GIRASOL, 10. 07687 LIllot-Cala Morlanda, MANACOR, Mallorca",CASITA GIRASOL,LIllot-Cala Morlanda,MANACOR,Alta,06/10/2016
ETV/7527,"Polígon 2 Parcel·la 236 lletra 223. 07650 SANTANYÍ, Mallorca",MOLI DE CA NORELL,Santanyí,SANTANYÍ,Alta,10/10/2016
ETV/7528,"Carrer CAPUTXINA, 5. 07400 ALCÚDIA, Mallorca",VILLA BACHATA,Alcúdia,ALCÚDIA,Alta,06/10/2016
ETV/753,"POLIGON 11 PARCEL·LA 244, 07570 ARTÀ (Mallorca), Illes Balears",SON TORD,Artà,ARTÀ,Alta,21/08/2007
ETV/7530,"Carrer MIQUEL LLABRES, PARC 3, MANZANA 5, 3 lletra 5. 07141 Cabaneta (La), MARRATXÍ, Mallorca",VILLA SES VINYES DE SON VERÍ,Cabaneta (La),MARRATXÍ,Alta,13/10/2016
ETV/7531,"Polígon 1 Parcel·la 26 y 28. 07142 Coves, SANTA EUGÈNIA, Mallorca",SON VIDAL,Coves,SANTA EUGÈNIA,Alta,11/10/2016
ETV/7532,"Polígon 31, PARCELA 271. Horta (L), FELANITX, Mallorca",CAS MUNGI VELL,Horta (L),FELANITX,Alta,11/10/2016
